"year","ncessch","school_name","state_name","lea_name","zip_location","latitude","longitude","county_code","school_level","school_type"
"2015","530852001436","Stevenson High School","Washington","Stevenson-Carson School District","98648","45.700901","-121.887887","53059","High","Regular school"
"2015","530852001437","Wind River Middle School","Washington","Stevenson-Carson School District","98648","45.700901","-121.887887","53059","Middle","Regular school"
"2015","530852002668","Preschool","Washington","Stevenson-Carson School District","98610","45.725994","-121.810972","53059","Primary","Special education school"
"2015","530852003458","Columbia Gorge School","Washington","Stevenson-Carson School District","98610","45.725994","-121.810972","53059","Other","Other/alternative school"
"2015","530855000541","Gold Bar Elementary","Washington","Sultan School District","98251","47.85703","-121.696702","53061","Primary","Regular school"
"2015","530855001438","Sultan Elementary School","Washington","Sultan School District","98294","47.866002","-121.815176","53061","Primary","Regular school"
"2015","530855001439","Sultan Middle School","Washington","Sultan School District","98294","47.869382","-121.817478","53061","Middle","Regular school"
"2015","530855002168","Sultan Senior High School","Washington","Sultan School District","98294","47.873121","-121.813309","53061","High","Regular school"
"2015","530855002480","Student Services School","Washington","Sultan School District","98294","47.866311","-121.815703","53061","Primary","Special education school"
"2015","530855003261","Columbia Virtual Academy - Sultan","Washington","Sultan School District","98294","47.8664","-121.816051","53061","Other","Other/alternative school"
"2015","530855003446","Open Doors Youth Reengagement Sultan","Washington","Sultan School District","98296","47.86634","-121.815111","53061","High","Other/alternative school"
"2015","530858001203","Summit Valley School","Washington","Summit Valley School District","99101","48.306542","-117.975302","53065","Primary","Regular school"
"2015","530861000552","Liberty Ridge Elementary","Washington","Sumner School District","98390","47.179987","-122.150632","53053","Primary","Regular school"
"2015","530861001441","Bonney Lake Elementary","Washington","Sumner School District","98390","47.184422","-122.178115","53053","Primary","Regular school"
"2015","530861001444","Maple Lawn Elementary","Washington","Sumner School District","98390","47.19437","-122.232751","53053","Primary","Regular school"
"2015","530861001445","Eismann Elementary","Washington","Sumner School District","98391","47.130055","-122.17359","53053","Primary","Regular school"
"2015","530861001446","Sumner High School","Washington","Sumner School District","98390","47.203528","-122.232313","53053","High","Regular school"
"2015","530861001447","Sumner Middle School","Washington","Sumner School District","98390","47.194863","-122.235254","53053","Middle","Regular school"
"2015","530861001808","Lakeridge Middle School","Washington","Sumner School District","98390","47.202913","-122.19031","53053","Middle","Regular school"
"2015","530861001886","Victor Falls Elementary","Washington","Sumner School District","98391","47.154181","-122.178443","53053","Primary","Regular school"
"2015","530861002169","Emerald Hills Elementary","Washington","Sumner School District","98390","47.201915","-122.168874","53053","Primary","Regular school"
"2015","530861002580","Mountain View Middle School","Washington","Sumner School District","98390","47.157586","-122.162359","53053","Middle","Regular school"
"2015","530861002665","Crestwood Elementary","Washington","Sumner School District","98390","47.219675","-122.201131","53053","Primary","Regular school"
"2015","530861002744","Daffodil Valley Elementary","Washington","Sumner School District","98390","47.20777","-122.227879","53053","Primary","Regular school"
"2015","530861002998","Bonney Lake High School","Washington","Sumner School District","98391","47.157571","-122.162368","53053","High","Regular school"
"2015","530861003243","Sumner Special Services","Washington","Sumner School District","98390","47.20489","-122.237991","53053","Primary","Special education school"
"2015","530867001448","Outlook Elementary School","Washington","Sunnyside School District","98938","46.34537","-120.096756","53077","Primary","Regular school"
"2015","530867001449","Sunnyside High School","Washington","Sunnyside School District","98944","46.32297","-119.997537","53077","High","Regular school"
"2015","530867001450","Chief Kamiakin Elementary School","Washington","Sunnyside School District","98944","46.317754","-119.997373","53077","Primary","Regular school"
"2015","530867001451","Harrison Middle School","Washington","Sunnyside School District","98944","46.320148","-119.99793","53077","Middle","Regular school"
"2015","530867001452","Washington Elementary","Washington","Sunnyside School District","98944","46.318732","-120.010756","53077","Primary","Regular school"
"2015","530867002544","Pioneer Elementary School","Washington","Sunnyside School District","98944","46.315697","-119.993033","53077","Primary","Regular school"
"2015","530867003037","Sierra Vista Middle School","Washington","Sunnyside School District","98944","46.319463","-119.998131","53077","Middle","Regular school"
"2015","530867003250","Sun Valley Elementary","Washington","Sunnyside School District","98944","46.33785","-119.996541","53077","Primary","Regular school"
"2015","530867003504","SHS Graduation Alliance","Washington","Sunnyside School District","98944","46.32019","-119.996561","53077","High","Other/alternative school"
"2015","530870001453","Arlington","Washington","Tacoma School District","98409","47.191546","-122.474082","53053","Primary","Regular school"
"2015","530870001454","Baker","Washington","Tacoma School District","98408","47.18346","-122.446271","53053","Middle","Regular school"
"2015","530870001455","Birney","Washington","Tacoma School District","98408","47.187799","-122.450573","53053","Primary","Regular school"
"2015","530870001456","Boze","Washington","Tacoma School District","98404","47.197408","-122.414532","53053","Primary","Regular school"
"2015","530870001457","Browns Point","Washington","Tacoma School District","98422","47.302432","-122.426139","53053","Primary","Regular school"
"2015","530870001458","Bryant","Washington","Tacoma School District","98405","47.25478","-122.460822","53053","Primary","Regular school"
"2015","530870001460","Delong","Washington","Tacoma School District","98405","47.248974","-122.501855","53053","Primary","Regular school"
"2015","530870001461","Downing","Washington","Tacoma School District","98406","47.270021","-122.505843","53053","Primary","Regular school"
"2015","530870001462","Edison","Washington","Tacoma School District","98409","47.203701","-122.474072","53053","Primary","Regular school"
"2015","530870001464","Fawcett","Washington","Tacoma School District","98404","47.20215","-122.430016","53053","Primary","Regular school"
"2015","530870001465","Fern Hill","Washington","Tacoma School District","98444","47.179899","-122.442618","53053","Primary","Regular school"
"2015","530870001466","Foss","Washington","Tacoma School District","98405","47.239945","-122.495075","53053","High","Regular school"
"2015","530870001467","Franklin","Washington","Tacoma School District","98405","47.248735","-122.479691","53053","Primary","Regular school"
"2015","530870001469","Geiger","Washington","Tacoma School District","98465","47.253606","-122.535283","53053","Primary","Regular school"
"2015","530870001470","Grant","Washington","Tacoma School District","98406","47.259306","-122.469754","53053","Primary","Regular school"
"2015","530870001471","Gray","Washington","Tacoma School District","98409","47.199557","-122.491458","53053","Middle","Regular school"
"2015","530870001473","Jason Lee","Washington","Tacoma School District","98403","47.256316","-122.464515","53053","Middle","Regular school"
"2015","530870001474","Jefferson","Washington","Tacoma School District","98406","47.269671","-122.52434","53053","Primary","Regular school"
"2015","530870001475","Larchmont","Washington","Tacoma School District","98445","47.178571","-122.427876","53053","Primary","Regular school"
"2015","530870001476","Lincoln","Washington","Tacoma School District","98418","47.225201","-122.441415","53053","High","Regular school"
"2015","530870001477","Lister","Washington","Tacoma School District","98404","47.215774","-122.400452","53053","Primary","Regular school"
"2015","530870001478","Lowell","Washington","Tacoma School District","98403","47.267692","-122.466002","53053","Primary","Regular school"
"2015","530870001479","Lyon","Washington","Tacoma School District","98404","47.215892","-122.430928","53053","Primary","Regular school"
"2015","530870001481","Manitou Park","Washington","Tacoma School District","98409","47.196958","-122.495047","53053","Primary","Regular school"
"2015","530870001482","Mann","Washington","Tacoma School District","98408","47.209519","-122.44778","53053","Primary","Regular school"
"2015","530870001483","Mason","Washington","Tacoma School District","98407","47.273399","-122.489832","53053","Middle","Regular school"
"2015","530870001484","McCarver","Washington","Tacoma School District","98405","47.241667","-122.447121","53053","Primary","Regular school"
"2015","530870001487","Meeker","Washington","Tacoma School District","98422","47.296105","-122.402476","53053","Middle","Regular school"
"2015","530870001488","Mt Tahoma","Washington","Tacoma School District","98409","47.18832","-122.500241","53053","High","Regular school"
"2015","530870001489","Northeast Tacoma","Washington","Tacoma School District","98422","47.281895","-122.374569","53053","Primary","Regular school"
"2015","530870001493","Point Defiance","Washington","Tacoma School District","98407","47.289638","-122.5182","53053","Primary","Regular school"
"2015","530870001494","Reed","Washington","Tacoma School District","98418","47.225567","-122.461136","53053","Primary","Regular school"
"2015","530870001496","Blix Elementary","Washington","Tacoma School District","98404","47.222188","-122.412288","53053","Primary","Regular school"
"2015","530870001497","Roosevelt","Washington","Tacoma School District","98404","47.228417","-122.399572","53053","Primary","Regular school"
"2015","530870001500","Sheridan","Washington","Tacoma School District","98404","47.20866","-122.420047","53053","Primary","Regular school"
"2015","530870001501","Sherman","Washington","Tacoma School District","98407","47.283705","-122.497573","53053","Primary","Regular school"
"2015","530870001502","Stadium","Washington","Tacoma School District","98403","47.266044","-122.448262","53053","High","Regular school"
"2015","530870001504","Stewart","Washington","Tacoma School District","98465","47.25274","-122.523751","53053","Middle","Regular school"
"2015","530870001506","Skyline","Washington","Tacoma School District","98406","47.269678","-122.525577","53053","Primary","Regular school"
"2015","530870001507","Truman","Washington","Tacoma School District","98407","47.280494","-122.514301","53053","Middle","Regular school"
"2015","530870001509","Washington Elementary","Washington","Tacoma School District","98407","47.25271","-122.523701","53053","Primary","Regular school"
"2015","530870001510","Whitman","Washington","Tacoma School District","98408","47.221458","-122.448704","53053","Primary","Regular school"
"2015","530870001511","Whittier","Washington","Tacoma School District","98466","47.229015","-122.514072","53053","Primary","Regular school"
"2015","530870001513","Wilson","Washington","Tacoma School District","98406","47.261107","-122.506905","53053","High","Regular school"
"2015","530870001811","Oakland High School","Washington","Tacoma School District","98409","47.229912","-122.485698","53053","High","Other/alternative school"
"2015","530870002171","Remann Hall Juvenile Detention Center","Washington","Tacoma School District","98406","47.256653","-122.511398","53053","Other","Regular school"
"2015","530870002174","Stanley","Washington","Tacoma School District","98405","47.244455","-122.460131","53053","Primary","Regular school"
"2015","530870002177","Pearl Street Center","Washington","Tacoma School District","98465","47.252097","-122.516888","53053","Other","Special education school"
"2015","530870002413","Comm Based Trans Program","Washington","Tacoma School District","98405","47.256321","-122.445822","53053","High","Special education school"
"2015","530870002742","Crescent Heights","Washington","Tacoma School District","98422","47.294479","-122.400397","53053","Primary","Regular school"
"2015","530870002810","TCC Fresh Start","Washington","Tacoma School District","98405","47.256321","-122.445822","53053","High","Regular school"
"2015","530870002846","Tacoma School of the Arts","Washington","Tacoma School District","98402","47.25298","-122.437441","53053","High","Regular school"
"2015","530870002997","Madison Headstart","Washington","Tacoma School District","98409","47.219367","-122.476036","53053","Primary","Regular school"
"2015","530870003051","Alternative Spcl Needs Div Occ","Washington","Tacoma School District","98405","47.256321","-122.445822","53053","High","Special education school"
"2015","530870003064","Helen B. Stafford Elementary","Washington","Tacoma School District","98444","47.174329","-122.455713","53053","Primary","Regular school"
"2015","530870003093","Day Reporting School","Washington","Tacoma School District","98406","47.256653","-122.511398","53053","High","Other/alternative school"
"2015","530870003155","Angelo Giaudrone Middle School","Washington","Tacoma School District","98408","47.21192","-122.459375","53053","Middle","Regular school"
"2015","530870003275","Special Services","Washington","Tacoma School District","98405","47.256321","-122.445822","53053","Other","Other/alternative school"
"2015","530870003286","Science and Math Institute","Washington","Tacoma School District","98407","47.302535","-122.514944","53053","High","Regular school"
"2015","530870003298","Tacoma Business Academy","Washington","Tacoma School District","98405","47.25196","-122.446491","53053","High","Other/alternative school"
"2015","530870003299","First Creek Middle School","Washington","Tacoma School District","98404","47.2065","-122.405521","53053","Middle","Regular school"
"2015","530870003313","Tacoma Pierce County Education Center","Washington","Tacoma School District","98402","47.2537","-122.446031","53053","High","Regular school"
"2015","530870003441","Willie Stewart Academy","Washington","Tacoma School District","98405","47.24479","-122.443081","53053","Not applicable","Other/alternative school"
"2015","530870003444","Fresh Start","Washington","Tacoma School District","98405","47.256321","-122.445822","53053","High","Other/alternative school"
"2015","530870003456","Goodwill GED","Washington","Tacoma School District","98409","47.23531","-122.442321","53053","Not applicable","Other/alternative school"
"2015","530870003575","Industrial Design Engineering and Art","Washington","Tacoma School District","98444","","","","Not applicable","Regular school"
"2015","530870003578","Hoyt Early Learning Center","Washington","Tacoma School District","98407","","","","Not applicable","Regular school"
"2015","530873001514","Taholah High School","Washington","Taholah School District","98587","47.344146","-124.287469","53027","High","Regular school"
"2015","530873002956","Taholah Elementary & Middle School","Washington","Taholah School District","98587","47.344146","-124.287469","53027","Primary","Regular school"
"2015","530876000692","Rock Creek Elementary","Washington","Tahoma School District","98038","47.371918","-122.021492","53033","Primary","Regular school"
"2015","530876001463","Glacier Park Elementary","Washington","Tahoma School District","98038","47.35164","-122.025408","53033","Primary","Regular school"
"2015","530876001515","Cedar River Middle School","Washington","Tahoma School District","98038","47.398372","-122.051299","53033","Middle","Regular school"
"2015","530876001516","Lake Wilderness Elementary","Washington","Tahoma School District","98038","47.384097","-122.046954","53033","Primary","Regular school"
"2015","530876001517","Shadow Lake Elementary","Washington","Tahoma School District","98038","47.39887","-122.047025","53033","Primary","Regular school"
"2015","530876001519","Tahoma Senior High School","Washington","Tahoma School District","98042","47.38863","-122.100408","53033","High","Regular school"
"2015","530876002645","Russell Ridge Center","Washington","Tahoma School District","98038","47.398372","-122.051226","53033","Not applicable","Other/alternative school"
"2015","530876002874","Tahoma Jr High","Washington","Tahoma School District","98051","47.372791","-122.000163","53033","Middle","Regular school"
"2015","530876002979","Tahoma Middle School","Washington","Tahoma School District","98038","47.407611","-122.015011","53033","Middle","Regular school"
"2015","530879001520","Tekoa Elementary School","Washington","Tekoa School District","99033","47.224352","-117.071214","53075","Primary","Regular school"
"2015","530879001521","Tekoa High School","Washington","Tekoa School District","99033","47.223754","-117.067773","53075","High","Regular school"
"2015","530882001522","Tenino High School","Washington","Tenino School District","98589","46.858658","-122.855687","53067","High","Regular school"
"2015","530882001523","Tenino Middle School","Washington","Tenino School District","98589","46.861463","-122.848671","53067","Middle","Regular school"
"2015","530882001524","Parkside Elementary","Washington","Tenino School District","98589","46.857193","-122.848844","53067","Primary","Regular school"
"2015","530882002241","Tenino Elementary School","Washington","Tenino School District","98589","46.861463","-122.848671","53067","Primary","Regular school"
"2015","530885001525","Thorp Elem & Jr Sr High","Washington","Thorp School District","98946","47.06965","-120.676019","53037","Other","Regular school"
"2015","530891001526","Toledo Elementary School","Washington","Toledo School District","98591","46.438814","-122.852847","53041","Primary","Regular school"
"2015","530891001527","Toledo High School","Washington","Toledo School District","98591","46.448871","-122.847279","53041","High","Regular school"
"2015","530891001528","Toledo Middle School","Washington","Toledo School District","98591","46.440755","-122.849727","53041","Middle","Regular school"
"2015","530891003310","Cowlitz Prairie Academy","Washington","Toledo School District","98591","46.4405","-122.8495","53041","High","Regular school"
"2015","530894001529","Tonasket Elementary School","Washington","Tonasket School District","98855","48.702281","-119.432486","53047","Primary","Regular school"
"2015","530894001530","Tonasket High School","Washington","Tonasket School District","98855","48.701741","-119.434535","53047","High","Regular school"
"2015","530894001647","Tonasket Middle School","Washington","Tonasket School District","98855","48.700464","-119.433158","53047","Middle","Regular school"
"2015","530897001531","Garfield Elementary School","Washington","Toppenish School District","98948","46.377081","-120.318753","53077","Primary","Regular school"
"2015","530897001532","Lincoln Elementary School","Washington","Toppenish School District","98948","46.381292","-120.305744","53077","Primary","Regular school"
"2015","530897001534","Toppenish High School","Washington","Toppenish School District","98948","46.381371","-120.334075","53077","High","Regular school"
"2015","530897001535","Toppenish Middle School","Washington","Toppenish School District","98948","46.383338","-120.313264","53077","Middle","Regular school"
"2015","530897001812","Kirkwood Elementary School","Washington","Toppenish School District","98948","46.381079","-120.327331","53077","Primary","Regular school"
"2015","530897002378","Eagle High School","Washington","Toppenish School District","98948","46.380651","-120.33432","53077","Other","Other/alternative school"
"2015","530897002835","Toppenish Pre School","Washington","Toppenish School District","98948","46.380412","-120.326419","53077","Primary","Regular school"
"2015","530897003027","Valley View Elementary","Washington","Toppenish School District","98948","46.383427","-120.302111","53077","Primary","Regular school"
"2015","530897003385","NW Allprep","Washington","Toppenish School District","98684","45.62303","-122.556424","53011","Other","Regular school"
"2015","530900001536","Touchet Elem & High School","Washington","Touchet School District","99360","46.043544","-118.672787","53071","Other","Regular school"
"2015","530903001538","Toutle Lake High School","Washington","Toutle Lake School District","98649","46.323624","-122.740509","53015","High","Regular school"
"2015","530903002069","Toutle Lake Elementary","Washington","Toutle Lake School District","98649","46.323624","-122.740509","53015","Primary","Regular school"
"2015","530906001539","Trout Lake School","Washington","Trout Lake School District","98650","45.98943","-121.515511","53039","Other","Regular school"
"2015","530906002657","Trout Lake Elementary","Washington","Trout Lake School District","98650","45.98943","-121.515511","53039","Primary","Regular school"
"2015","530910001541","Littlerock Elementary School","Washington","Tumwater School District","98512","46.90275","-123.016041","53067","Primary","Regular school"
"2015","530910001542","Michael T Simmons Elementary","Washington","Tumwater School District","98512","47.005628","-122.912341","53067","Primary","Regular school"
"2015","530910001543","Peter G Schmidt Elementary","Washington","Tumwater School District","98501","46.98808","-122.905171","53067","Primary","Regular school"
"2015","530910001544","Tumwater High School","Washington","Tumwater School District","98501","46.986199","-122.916269","53067","High","Regular school"
"2015","530910001545","Tumwater Middle School","Washington","Tumwater School District","98512","46.991594","-122.925088","53067","Middle","Regular school"
"2015","530910001734","George Washington Bush Middle Sch","Washington","Tumwater School District","98512","46.96834","-122.927515","53067","Middle","Regular school"
"2015","530910001889","Black Lake Elementary","Washington","Tumwater School District","98512","46.990994","-122.967209","53067","Primary","Regular school"
"2015","530910002186","New Market Skills Center","Washington","Tumwater School District","98501","46.982815","-122.914549","53067","High","Vocational school"
"2015","530910002379","East Olympia Elementary","Washington","Tumwater School District","98501","46.960862","-122.832025","53067","Primary","Regular school"
"2015","530910002380","Thurs Co Juv Det/Tumwater West E","Washington","Tumwater School District","98512","47.016972","-122.94257","53067","Other","Regular school"
"2015","530910002381","Tumwater Hill Elementary","Washington","Tumwater School District","98512","47.015908","-122.92392","53067","Primary","Regular school"
"2015","530910002602","A G West Black Hills High School","Washington","Tumwater School District","98512","46.978091","-122.948107","53067","High","Regular school"
"2015","530910002688","Secondary Options","Washington","Tumwater School District","98512","46.978132","-122.948194","53067","High","Other/alternative school"
"2015","530910003017","New Market High School","Washington","Tumwater School District","98501","46.982814","-122.914636","53067","High","Other/alternative school"
"2015","530915002382","Union Gap School","Washington","Union Gap School District","98903","46.555543","-120.478533","53077","Primary","Regular school"
"2015","530918001179","Evergreen Primary","Washington","University Place School District","98466","47.219142","-122.532755","53053","Primary","Regular school"
"2015","530918001548","Curtis Junior High","Washington","University Place School District","98466","47.224293","-122.553693","53053","Middle","Regular school"
"2015","530918001549","Curtis Senior High","Washington","University Place School District","98466","47.221497","-122.549819","53053","High","Regular school"
"2015","530918001550","Narrows View Intermediate","Washington","University Place School District","98466","47.217946","-122.541644","53053","Middle","Regular school"
"2015","530918001551","Sunset Primary","Washington","University Place School District","98466","47.215034","-122.563872","53053","Primary","Regular school"
"2015","530918001552","Chambers Elementary","Washington","University Place School District","98467","47.20753","-122.55712","53053","Primary","Regular school"
"2015","530918001553","University Place Primary","Washington","University Place School District","98466","47.234689","-122.551215","53053","Primary","Regular school"
"2015","530918002383","Drum Intermediate","Washington","University Place School District","98467","47.211938","-122.541184","53053","Middle","Regular school"
"2015","530918002838","University Place Special Educ","Washington","University Place School District","98466","47.223878","-122.551695","53053","Other","Special education school"
"2015","530918003498","CHS Drop-Out Reengagement Program","Washington","University Place School District","98466","47.22427","-122.548281","53053","High","Other/alternative school"
"2015","530924001555","Valley School","Washington","Valley School District","99181","48.169578","-117.721146","53065","Primary","Regular school"
"2015","530924003107","Columbia Virtual Academy","Washington","Valley School District","99181","48.169567","-117.721155","53065","Primary","Other/alternative school"
"2015","530924003327","Paideia High School","Washington","Valley School District","99181","48.170957","-117.719965","53065","High","Regular school"
"2015","530924003475","Valley Early Learning Center","Washington","Valley School District","99181","48.169567","-117.721155","53065","Primary","Regular school"
"2015","530927000572","Chinook Elementary School","Washington","Vancouver School District","98685","45.7252","-122.7027","53011","Primary","Regular school"
"2015","530927000578","Alki Middle School","Washington","Vancouver School District","98685","45.7223","-122.6888","53011","Middle","Regular school"
"2015","530927000638","Roosevelt Elementary School","Washington","Vancouver School District","98661","45.64255","-122.628","53011","Primary","Regular school"
"2015","530927001556","Benjamin Franklin Elementary","Washington","Vancouver School District","98663","45.66066","-122.6775","53011","Primary","Regular school"
"2015","530927001557","Columbia River High","Washington","Vancouver School District","98665","45.693748","-122.679076","53011","High","Regular school"
"2015","530927001558","Dwight D Eisenhower Elementary","Washington","Vancouver School District","98665","45.68858","-122.6795","53011","Primary","Regular school"
"2015","530927001559","Felida Elementary School","Washington","Vancouver School District","98685","45.70723","-122.6997","53011","Primary","Regular school"
"2015","530927001560","Fort Vancouver High School","Washington","Vancouver School District","98661","45.636377","-122.613107","53011","High","Regular school"
"2015","530927001561","Fruit Valley Elementary School","Washington","Vancouver School District","98680","45.645179","-122.691824","53011","Primary","Regular school"
"2015","530927001562","Gaiser Middle School","Washington","Vancouver School District","98665","45.694036","-122.63903","53011","Middle","Regular school"
"2015","530927001563","George C Marshall Elementary","Washington","Vancouver School District","98661","45.62232","-122.6073","53011","Primary","Regular school"
"2015","530927001564","Harney Elementary School","Washington","Vancouver School District","98661","45.62621","-122.6373","53011","Primary","Regular school"
"2015","530927001565","Harry S Truman Elementary School","Washington","Vancouver School District","98661","45.65479","-122.6281","53011","Primary","Regular school"
"2015","530927001566","Hazel Dell Elementary School","Washington","Vancouver School District","98665","45.67272","-122.6659","53011","Primary","Regular school"
"2015","530927001568","Hough Elementary School","Washington","Vancouver School District","98660","45.63624","-122.6758","53011","Primary","Regular school"
"2015","530927001569","Hudsons Bay High School","Washington","Vancouver School District","98663","45.630902","-122.652413","53011","High","Regular school"
"2015","530927001570","Jason Lee Middle School","Washington","Vancouver School District","98665","45.68377","-122.680447","53011","Middle","Regular school"
"2015","530927001572","Lake Shore Elementary","Washington","Vancouver School District","98665","45.68855","-122.6928","53011","Primary","Regular school"
"2015","530927001575","Lincoln Elementary School","Washington","Vancouver School District","98660","45.65301","-122.6768","53011","Primary","Regular school"
"2015","530927001576","Martin Luther King Elementary","Washington","Vancouver School District","98661","45.63078","-122.6202","53011","Primary","Regular school"
"2015","530927001577","Mcloughlin Middle School","Washington","Vancouver School District","98661","45.624201","-122.612121","53011","Middle","Regular school"
"2015","530927001578","Minnehaha Elementary School","Washington","Vancouver School District","98663","45.66277","-122.642441","53011","Primary","Regular school"
"2015","530927001579","Lewis and Clark High School","Washington","Vancouver School District","98661","45.64256","-122.6211","53011","High","Regular school"
"2015","530927001580","Peter S Ogden Elementary","Washington","Vancouver School District","98662","45.642825","-122.590309","53011","Primary","Regular school"
"2015","530927001581","Sacajawea Elementary School","Washington","Vancouver School District","98685","45.702961","-122.66432","53011","Primary","Regular school"
"2015","530927001582","Salmon Creek Elementary","Washington","Vancouver School District","98685","45.713902","-122.655422","53011","Primary","Regular school"
"2015","530927001583","Sarah J Anderson Elementary","Washington","Vancouver School District","98686","45.69665","-122.648","53011","Primary","Regular school"
"2015","530927001586","Walnut Grove Elementary","Washington","Vancouver School District","98661","45.66656","-122.5992","53011","Primary","Regular school"
"2015","530927001587","Washington Elementary","Washington","Vancouver School District","98663","45.64254","-122.652203","53011","Primary","Regular school"
"2015","530927002018","Discovery Middle School","Washington","Vancouver School District","98663","45.65123","-122.6641","53011","Middle","Regular school"
"2015","530927002408","Fir Grove Childrens Center","Washington","Vancouver School District","98661","45.64248","-122.6282","53011","Other","Special education school"
"2015","530927002508","Vancouver School of Arts and Academics","Washington","Vancouver School District","98663","45.64448","-122.6691","53011","Other","Regular school"
"2015","530927002554","Gate Program","Washington","Vancouver School District","98661","45.6421","-122.6263","53011","High","Special education school"
"2015","530927002555","Skyview High School","Washington","Vancouver School District","98685","45.722471","-122.683889","53011","High","Regular school"
"2015","530927002943","Vancouver Home Connection","Washington","Vancouver School District","98664","45.6195","-122.583811","53011","Other","Other/alternative school"
"2015","530927002944","Jefferson Middle School","Washington","Vancouver School District","98685","45.70777","-122.701894","53011","Middle","Regular school"
"2015","530927003147","Early Childhood Education Center","Washington","Vancouver School District","98661","45.64278","-122.626631","53011","Primary","Regular school"
"2015","530927003151","Vancouver Alternative Programs","Washington","Vancouver School District","98661","45.64278","-122.626631","53011","Other","Regular school"
"2015","530927003246","Vancouver Virtual Learning Academy","Washington","Vancouver School District","98664","45.6195","-122.583811","53011","Other","Other/alternative school"
"2015","530927003383","Vancouver Contracted Programs","Washington","Vancouver School District","98661","45.64278","-122.626631","53011","High","Regular school"
"2015","530927003415","Vancouver iTech Preparatory","Washington","Vancouver School District","98686","45.724501","-122.63398","53011","Other","Regular school"
"2015","530927003477","Open Doors Vancouver","Washington","Vancouver School District","98661","45.64278","-122.626631","53011","High","Other/alternative school"
"2015","530930001394","Chautauqua Elementary","Washington","Vashon Island School District","98070","47.427518","-122.452725","53033","Other","Regular school"
"2015","530930001589","McMurray Middle School","Washington","Vashon Island School District","98070","47.428205","-122.454536","53033","Middle","Regular school"
"2015","530930001591","Vashon Island High School","Washington","Vashon Island School District","98070","47.42342","-122.458991","53033","High","Regular school"
"2015","530930002720","Family Link","Washington","Vashon Island School District","98070","47.423241","-122.458107","53033","Other","Other/alternative school"
"2015","530930003112","Student Link","Washington","Vashon Island School District","98070","47.42329","-122.458201","53033","High","Other/alternative school"
"2015","530933001593","Julius A Wendt Elementary/John C Thomas Middle School","Washington","Wahkiakum School District","98612","46.201738","-123.380343","53069","Primary","Regular school"
"2015","530933001594","Wahkiakum High School","Washington","Wahkiakum School District","98612","46.200332","-123.377575","53069","High","Regular school"
"2015","530936001595","Mattawa Elementary","Washington","Wahluke School District","99349","46.740864","-119.897072","53025","Primary","Regular school"
"2015","530936001890","Morris Schott Elementary","Washington","Wahluke School District","99349","46.741674","-119.897038","53025","Primary","Regular school"
"2015","530936002070","Wahluke High School","Washington","Wahluke School District","99349","46.742828","-119.896905","53025","High","Regular school"
"2015","530936002514","Saddle Mountain Elementary","Washington","Wahluke School District","99349","46.741852","-119.899981","53025","Primary","Regular school"
"2015","530936002787","Sentinel Tech Alt School","Washington","Wahluke School District","99349","46.73796","-119.920681","53025","High","Other/alternative school"
"2015","530936002952","Developmental Pre-School","Washington","Wahluke School District","99349","46.740864","-119.897072","53025","Primary","Special education school"
"2015","530936003227","Mattawa Elementary Pre-School","Washington","Wahluke School District","99349","46.740864","-119.897072","53025","Primary","Regular school"
"2015","530936003264","Wahluke Junior High","Washington","Wahluke School District","99349","46.740021","-119.896127","53025","Middle","Regular school"
"2015","530939001596","Waitsburg Elementary School","Washington","Waitsburg School District","99361","46.266686","-118.153844","53071","Primary","Regular school"
"2015","530939001597","Waitsburg High School","Washington","Waitsburg School District","99361","46.267466","-118.152696","53071","High","Regular school"
"2015","530939002492","Preston Hall Middle School","Washington","Waitsburg School District","99361","46.266248","-118.154525","53071","Middle","Regular school"
"2015","530945001599","Berney Elementary School","Washington","Walla Walla Public Schools","99362","46.061773","-118.299881","53071","Primary","Regular school"
"2015","530945001600","Edison Elementary School - Walla Walla","Washington","Walla Walla Public Schools","99362","46.068017","-118.310431","53071","Primary","Regular school"
"2015","530945001601","Garrison Middle School","Washington","Walla Walla Public Schools","99362","46.054809","-118.3414","53071","Middle","Regular school"
"2015","530945001602","Green Park Elementary School","Washington","Walla Walla Public Schools","99362","46.074468","-118.322185","53071","Primary","Regular school"
"2015","530945001604","Alternative Education Program","Washington","Walla Walla Public Schools","99362","46.07813","-118.277411","53071","High","Other/alternative school"
"2015","530945001605","Pioneer Middle School","Washington","Walla Walla Public Schools","99362","46.064938","-118.310086","53071","Middle","Regular school"
"2015","530945001606","Prospect Point Elementary","Washington","Walla Walla Public Schools","99362","46.042841","-118.323782","53071","Primary","Regular school"
"2015","530945001607","Lincoln High School","Washington","Walla Walla Public Schools","99362","46.059623","-118.337572","53071","High","Other/alternative school"
"2015","530945001608","Sharpstein Elementary School","Washington","Walla Walla Public Schools","99362","46.064563","-118.3259","53071","Primary","Regular school"
"2015","530945001609","Walla Walla High School","Washington","Walla Walla Public Schools","99362","46.044755","-118.317005","53071","High","Regular school"
"2015","530945001891","Blue Ridge Elementary","Washington","Walla Walla Public Schools","99362","46.05659","-118.350482","53071","Primary","Regular school"
"2015","530945002690","Homelink","Washington","Walla Walla Public Schools","99362","46.061815","-118.299906","53071","Not applicable","Other/alternative school"
